atlas_id	created_at	provider	west	south	east	north
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.698613310081	85.356278738402	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.693018042183	85.289931618441	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.693018042183	85.299405180363	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.693018042183	85.308889471121	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.693018042183	85.318363033043	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.693018042183	85.327836594965	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.693018042183	85.337320885722	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.693018042183	85.346794447645	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.693018042183	85.356278738402	27.698888791245
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.687422487484	85.289931618441	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.687422487484	85.299405180363	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.687422487484	85.308889471121	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.687422487484	85.318363033043	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.687422487484	85.327836594965	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.687422487484	85.337320885722	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.687422487484	85.346794447645	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.687422487484	85.356278738402	27.693293537469
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.681826646021	85.289931618441	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.681826646021	85.299405180363	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.681826646021	85.308889471121	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.681826646021	85.318363033043	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.681826646021	85.327836594965	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.681826646021	85.337320885722	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.681826646021	85.346794447645	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.681826646021	85.356278738402	27.687697996889
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.676230517834	85.289931618441	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.676230517834	85.299405180363	27.682102169545
